lr_pair,ligand_gene_symbol,WT_MEF.x,WT_BMDM.x,log2diff.x,receptor_gene_symbol,WT_MEF.y,WT_BMDM.y,log2diff.y,m1
Csf2_Csf3r,Csf2,0,0.142439,-0.192117135307914,Csf3r,0.163975,15.214965,-3.80019393243216,3.60807679712425
Bmp2_Tgfbr3,Bmp2,0.745385,0.0551366,0.726115518591046,Tgfbr3,22.67761353,0.174192144,4.3337832643487,3.60766774575765
Il6_Egfr,Il6,0.663932,0.0427274,0.674234432291006,Egfr,22.204066,0.1973763,4.27642910285481,3.6021946705638
Fgf2_Lyve1,Fgf2,31.060248,1.6458923,3.59895934181783,Lyve1,0,0,0,3.59895934181783
Wnt5a_Fzd5,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd5,10.726455,2.6994356,1.66438985158081,3.59865274565031
Adam12_Tgfbr2,Adam12,26.9398264,0.2879811,4.43913972837362,Tgfbr2,97.764,53.7866,0.85016219340759,3.58897753496603
Gdf3_Acvr1c,Gdf3,0.0462709,11.1974,-3.54324530839431,Acvr1c,0.0302191,0,0.0429511926207869,3.5861965010151
Ccl4_Ccr5,Ccl4,0,307.717,-8.27014111924673,Ccr5,0.8694753,47.187826,-4.68796340000496,3.58217771924177
Mif_Cd74,Mif,721.55364,805.74112,-0.159001100184517,Cd74,2.757789,49.13182,-3.73777064432481,3.57876954414029
Efna1_Epha6,Efna1,13.962167,0.223497,3.61223666964802,Epha6,0.0239856,0,0.0341954272962499,3.57804124235177
Lgals3_Mag,Lgals3,699.056386,8794.68653,-3.6512531551774,Mag,1.243301254,1.361128788,-0.0738533620122486,3.57739979316515
Thbs2_Notch3,Thbs2,163.498,0.472259,6.80389474043728,Notch3,8.53166,0.0119134,3.23564166182283,3.56825307861445
Fgf2_Fgfr4,Fgf2,31.060248,1.6458923,3.59895934181783,Fgfr4,0.0285534,0,0.0406166970376511,3.55834264478018
Efna1_Epha5,Efna1,13.962167,0.223497,3.61223666964802,Epha5,0.180017,0.131864,0.060107023589298,3.55212964605872
Efnb2_Ephb6,Efnb2,39.9103,0.121411,5.18907708511886,Ephb6,4.39227,0.7331495,1.63749663097663,3.55158045414223
Comp_Itgav,Comp,30.136747,0.24814604,4.64075957476522,Itgav,80.8256866,37.33793514,1.09378116664574,3.54697840811948
Mfge8_Pdgfrb,Mfge8,535.23765,69.925389,2.91849845323329,Pdgfrb,113.60592,0.303905,6.45769899717587,3.53920054394258
Cxcl9_Cxcr3,Cxcl9,0.0502316,0.547947,-0.559648565931175,Cxcr3,0,16.03,-4.09000652990382,3.53035796397265
Gdf3_Acvr2b,Gdf3,0.0462709,11.1974,-3.54324530839431,Acvr2b,0.795086,0.818524,-0.0187150027526327,3.52453030564168
C3_Cr2,C3,0.745931,18.36,-3.47101050338065,Cr2,0.03502558,0,0.0496664234570751,3.52067692683773
Tnfsf12_Tnfrsf25,Tnfsf12,35.07374,186.5065,-2.37791969856923,Tnfrsf25,1.193671,0,1.13334717101928,3.51126686958851
Fgf2_Nrp1,Fgf2,31.060248,1.6458923,3.59895934181783,Nrp1,135.2608767,126.2424643,0.0987911763010896,3.50016816551674
Rtn4_Lingo1,Rtn4,551.990395,724.396759,-0.391515877284872,Lingo1,7.989205,0.0438412,3.10629127948259,3.49780715676746
Dlk2_Notch1,Dlk2,11.8894224,0,3.68811571007442,Notch1,9.7253015,8.3703489,0.194843532050063,3.49327217802436
Vwf_Lrp1,Vwf,0.3321979,27.347463,-4.41133930676505,Lrp1,186.5028755,355.3835891,-0.926518183957013,3.48482112280804
Ccl5_Ackr2,Ccl5,1.86328,45.570875,-4.02368732516479,Ackr2,0,0.455313,-0.541329472710553,3.48235785245424
Rspo3_Sdc4,Rspo3,23.508816,0,4.61522888540842,Sdc4,149.568,67.51960001,1.13582655400698,3.47940233140144
Psen1_Notch3,Psen1,60.9945,72.18452,-0.239398292908826,Notch3,8.53166,0.0119134,3.23564166182283,3.47503995473166
Hsp90aa1_Egfr,Hsp90aa1,516.5692215,294.3727,0.809215336241957,Egfr,22.204066,0.1973763,4.27642910285481,3.46721376661285
Cthrc1_Fzd5,Cthrc1,51.558747,0.5037742,5.12727102247137,Fzd5,10.726455,2.6994356,1.66438985158081,3.46288117089056
Cthrc1_Fzd5,Cthrc1,51.558747,0.5037742,5.12727102247137,Fzd5,10.726455,2.6994356,1.66438985158081,3.46288117089056
Egf_Erbb2,Egf,0.891959741,0.399643,0.434822496883573,Erbb2,19.48267,0.3774123,3.89437141853537,3.4595489216518
Fgf2_Fgfr2,Fgf2,31.060248,1.6458923,3.59895934181783,Fgfr2,137.6287831,0.0425218,7.05500546907787,3.45604612726004
App_Vldlr,App,753.447,588.005,0.35713967380668,Vldlr,15.10817,0.14826901,3.81026002997983,3.45312035617315
Gdf5_Ror2,Gdf5,0.792587,0,0.842043139246677,Ror2,18.57808,0,4.2911673833071,3.44912424406042
Grn_Tnfrsf1a,Grn,341.825208,3000.98002,-3.13036927488645,Tnfrsf1a,161.37259,129.18889,0.318701775059326,3.44907104994578
Ccl7_Ccr10,Ccl7,86.0203,1730.86,-4.31482650951646,Ccr10,0,0.830726,-0.872415882876718,3.44241062663974
Prg4_Cd44,Prg4,9.317564,0.142077005,3.17537055404656,Cd44,185.139953,222.431201,-0.263442916633299,3.43881347067986
Hmgb1_Thbd,Hmgb1,346.48627,184.0031977,0.909405767372353,Thbd,164.614,7.1471,4.34539420804879,3.43598844067644
Fbln1_Itgb1,Fbln1,28.00076,0.0882577,4.73599857519789,Itgb1,895.6289,362.4687,1.30267986861941,3.43331870657848
Ccl8_Ccr5,Ccl8,3.44625,9.61433,-1.25535233361377,Ccr5,0.8694753,47.187826,-4.68796340000496,3.43261106639119
S100a4_Erbb2,S100a4,3650.3003,2645.0066,0.464593667463426,Erbb2,19.48267,0.3774123,3.89437141853537,3.42977775107194
Gdf15_Gfral,Gdf15,7.411996,89.61359,-3.42920736913439,Gfral,0,0,0,3.42920736913439
Wnt5a_Ror1,Wnt5a,41.001978,0.0937953,5.26304259723112,Ror1,2.57054,0,1.83614228053109,3.42690031670003
Nptx1_Nptxr,Nptx1,2.69241,10.1796,-1.59823390844762,Nptxr,7.384440007,1.361480368,1.82802288825528,3.4262567967029
Cd274_Pdcd1,Cd274,0.500912,15.0215,-3.41609792735772,Pdcd1,0,0,0,3.41609792735772
Vcan_Selp,Vcan,29.6031752,0.2758712,4.58412674538368,Selp,3.671491,1.073936,1.17151171404999,3.41261503133369
Il6_Il6ra,Il6,0.663932,0.0427274,0.674234432291006,Il6ra,3.143692,26.59614,-2.7354778078555,3.40971224014651
Fgf2_Notch1,Fgf2,31.060248,1.6458923,3.59895934181783,Notch1,9.7253015,8.3703489,0.194843532050063,3.40411580976777
Gdnf_Sdc3,Gdnf,2.07781,0,1.62190417366795,Sdc3,122.220334,422.76294,-1.78201707164424,3.40392124531219
Srpx2_Plaur,Srpx2,7.653529,0.0875602,2.99219333789479,Plaur,103.152203,137.521588,-0.411417476471627,3.40361081436642
Fgf10_Fgfr2,Fgf10,12.19206,0.047389,3.65480060208759,Fgfr2,137.6287831,0.0425218,7.05500546907787,3.40020486699028
Hsp90b1_Tlr9,Hsp90b1,862.916371,559.25092,0.624818550284877,Tlr9,0.0272353,5.97925,-2.7643053254125,3.38912387569738
Gdf11_Acvr2b,Gdf11,10.0824,0.0720167,3.36987105911491,Acvr2b,0.795086,0.818524,-0.0187150027526327,3.38858606186754
Ccl7_Ccr3,Ccl7,86.0203,1730.86,-4.31482650951646,Ccr3,0,0.901752,-0.927329122277334,3.38749738723913
Sema3e_Plxna1,Sema3e,10.04749,0.07005,3.36796850937241,Plxna1,119.441083,120.97762,-0.0182888858756929,3.3862573952481
Vtn_Itga8,Vtn,0.5084425,0.409969,0.0973962602979566,Itga8,25.04909901,1.344641075,3.47379448074218,3.37639822044422
Fgf2_Sdc2,Fgf2,31.060248,1.6458923,3.59895934181783,Sdc2,176.6,0.414207,6.97249446601393,3.3735351241961
F7_F2rl1,F7,0.264573,2.18999,-1.33490157957273,F2rl1,3.24803,0.0361922,2.03550232586382,3.37040390543655
Cd40lg_Cd40,Cd40lg,0,0,0,Cd40,1.126993,20.93779,-3.36653100635047,3.36653100635047
Tgfb1_Itgb8,Tgfb1,36.516978,151.896501,-2.02693986306912,Itgb8,1.578234,0.0227918,1.33387070909396,3.36081057216308
Ptpn6_Cd22,Ptpn6,2.019254,208.21456,-6.1146473160442,Cd22,0,5.760631827,-2.7571580824666,3.3574892335776
Il15_Il15ra,Il15,1.39267,15.731493,-2.80587284958506,Il15ra,10.660722,6.96102,0.550631927037877,3.35650477662294
Apoe_Abca1,Apoe,43.134594,3367.729969,-6.25415105293177,Abca1,3.62718,33.6589,-2.90502074035722,3.34913031257455
Hmgb1_Itgam,Hmgb1,346.48627,184.0031977,0.909405767372353,Itgam,0,4.412807,-2.43637694798108,3.34578271535343
Fgf5_Fgfr4,Fgf5,9.45271,0,3.38580512300179,Fgfr4,0.0285534,0,0.0406166970376511,3.34518842596414
Ptn_Sdc1,Ptn,310.1113394,0.0638428,8.19200218398374,Sdc1,184.986176,5.46297,4.84685428741663,3.34514789656711
C1qa_Cd93,C1qa,1.01168,2048.79,-9.9928595661352,Cd93,0.26777,126.601,-6.653202791066,3.3396567750692
Tnc_Egfr,Tnc,465.022368,1.378724,7.61406750475719,Egfr,22.204066,0.1973763,4.27642910285481,3.33763840190238
Il16_Grin2c,Il16,0.13498756,10.4500839,-3.33460977955107,Grin2c,0,0,0,3.33460977955107
Tgfb1_Itgb1,Tgfb1,36.516978,151.896501,-2.02693986306912,Itgb1,895.6289,362.4687,1.30267986861941,3.32961973168853
Gdf11_Acvr1c,Gdf11,10.0824,0.0720167,3.36987105911491,Acvr1c,0.0302191,0,0.0429511926207869,3.32691986649412
Pcsk9_Lrp8,Pcsk9,7.6364,0.0278454,3.07080678158685,Lrp8,16.476,19.7702267,-0.249141951902184,3.31994873348903
Il15_Il2rg,Il15,1.39267,15.731493,-2.80587284958506,Il2rg,1.098843,145.242333,-6.12262292816287,3.31675007857781
Cd14_Tlr2,Cd14,1.77894,403.811,-7.18656999724921,Tlr2,2.46755,49.7559,-3.87158694411896,3.31498305313025
Tnc_Itga7,Tnc,465.022368,1.378724,7.61406750475719,Itga7,28.901733,0.5114874,4.30618824281932,3.30787926193787
Wnt5a_Fzd3,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd3,2.87764,0,1.95517886989052,3.3078637273406
Sema5a_Plxnb3,Sema5a,3.78189,0.0100629,2.24313580623114,Plxnb3,0.0154311,1.123778,-1.06454061626723,3.30767642249837
Adam12_Sdc4,Adam12,26.9398264,0.2879811,4.43913972837362,Sdc4,149.568,67.51960001,1.13582655400698,3.30331317436664
Gdf10_Bmpr1a,Gdf10,2.15134,0,1.65596541600315,Bmpr1a,59.336454,0.9562711,4.94685169325276,3.29088627724961
Fyn_Cd244a,Fyn,39.923371,46.49058209,-0.214716449582799,Cd244,0,10.343945,-3.50385053782958,3.28913408824678
Il18_Il18r1,Il18,1.350271,22.02256,-3.29214924059341,Il18r1,0.056926,0.062429,-0.00749206117155449,3.28465717942186
Adam12_Itga9,Adam12,26.9398264,0.2879811,4.43913972837362,Itga9,9.774746,3.823093,1.15962332627779,3.27951640209583
Clcf1_Cntfr,Clcf1,20.674536,0.0551343,4.36050256374163,Cntfr,1.1204,0,1.08433644572332,3.27616611801831
Clcf1_Cntfr,Clcf1,20.674536,0.0551343,4.36050256374163,Cntfr,1.1204,0,1.08433644572332,3.27616611801831
Sema3e_Nrp1,Sema3e,10.04749,0.07005,3.36796850937241,Nrp1,135.2608767,126.2424643,0.0987911763010896,3.26917733307132
Ceacam1_Plaur,Ceacam1,0.4947319,18.051017,-3.67190936888932,Plaur,103.152203,137.521588,-0.411417476471627,3.26049189241769
Il16_Kcnj10,Il16,0.13498756,10.4500839,-3.33460977955107,Kcnj10,0,0.0536786,-0.0754348737145463,3.25917490583652
Dll3_Notch3,Dll3,0,0,0,Notch3,8.53166,0.0119134,3.23564166182283,3.23564166182283
Dll4_Notch3,Dll4,0,0,0,Notch3,8.53166,0.0119134,3.23564166182283,3.23564166182283
Omg_Lingo1,Omg,0,0.0901587,-0.12453817081601,Lingo1,7.989205,0.0438412,3.10629127948259,3.2308294502986
Lama2_Itga2,Lama2,9.0254807,0.0675014,3.23136154541258,Itga2,0.312379,0.300432,0.0131934516309132,3.21816809378167
Afdn_Nectin1,Afdn,31.09023,19.00832279,0.68153389236085,Nectin1,15.3656,0.119555,3.86966918598768,3.18813529362683
Ntn1_Mcam,Ntn1,4.69228,1.177101,1.38659829041349,Mcam,65.025267,1.7752745,4.57231585117661,3.18571756076312
Plau_Igf2r,Plau,119.835,738.669,-2.61384141927129,Igf2r,68.440392,45.8714,0.567067204743761,3.18090862401505
Cthrc1_Fzd3,Cthrc1,51.558747,0.5037742,5.12727102247137,Fzd3,2.87764,0,1.95517886989052,3.17209215258085
Cthrc1_Fzd3,Cthrc1,51.558747,0.5037742,5.12727102247137,Fzd3,2.87764,0,1.95517886989052,3.17209215258085
Bdnf_Bex3,Bdnf,29.553835,0,4.93328156783623,Bex3,221.91094,64.746,1.76149239444471,3.17178917339152
Serpine1_Vldlr,Serpine1,2487.2667,18.75590681,6.97671324742613,Vldlr,15.10817,0.14826901,3.81026002997983,3.1664532174463
Sema6a_Plxna4,Sema6a,15.33454113,0.212742,3.75158135938633,Plxna4,0.670653,0.103509,0.59831371611585,3.15326764327048
Rspo1_Lgr4,Rspo1,2.688823,0.30644,1.49751969768303,Lgr4,25.47467728,0.058264302,4.64484120689485,3.14732150921182
Wnt3a_Fzd4,Wnt3a,0,0,0,Fzd4,9.97261,0.243273,3.1416917075136,3.1416917075136
Wnt7a_Fzd4,Wnt7a,0,0,0,Fzd4,9.97261,0.243273,3.1416917075136,3.1416917075136
Thbs1_Vldlr,Thbs1,4977.1416,39.2272,6.95129213401829,Vldlr,15.10817,0.14826901,3.81026002997983,3.14103210403846
Adam12_Itgb1,Adam12,26.9398264,0.2879811,4.43913972837362,Itgb1,895.6289,362.4687,1.30267986861941,3.13645985975421
Plau_Lrp2,Plau,119.835,738.669,-2.61384141927129,Lrp2,0.5162717,0.0573732,0.520043626513603,3.13388504578489
Ntf3_Ntrk1,Ntf3,7.776009,0,3.13356500525896,Ntrk1,0,0,0,3.13356500525896
Wnt4_Fzd1,Wnt4,3.30809,0.0724225,2.00617499616843,Fzd1,37.4633,0.0928279,5.13734441908866,3.13116942292023
C3_Cd19,C3,0.745931,18.36,-3.47101050338065,Cd19,0,0.265851194,-0.340107820014188,3.13090268336646
Sema3c_Nrp1,Sema3c,36.718981,3.028328,3.22703763898456,Nrp1,135.2608767,126.2424643,0.0987911763010896,3.12824646268347
Icam2_Itgam,Icam2,0.0796942,23.960093,-4.53092864638759,Itgam,0.48287745,298.57655,-7.65838151439893,3.12745286801134
Thbs1_Itga3,Thbs1,4977.1416,39.2272,6.95129213401829,Itga3,13.76334001,0.041883108,3.82475381744406,3.12653831657423
Calm2_Cacna1c,Calm2,715.6185,476.370165,0.586096885478053,Cacna1c,12.29633029,0.014894064,3.71162707526051,3.12553018978246
Nrg1_Erbb4,Nrg1,11.381554,0.1323309,3.45082487522187,Erbb4,0.2653996,0,0.339593044921375,3.1112318303005
Cx3cl1_Itgb3,Cx3cl1,23.458544,0.711635,3.83689153366835,Itgb3,5.4329,2.88614,0.727131386417767,3.10976014725058
Nrtn_Gfra1,Nrtn,0.20624,0,0.270516982165,Gfra1,10.46947,0.1047494,3.37600767381931,3.10549069165431
Wnt7b_Fzd4,Wnt7b,0.028137757,0,0.0400335797319703,Fzd4,9.97261,0.243273,3.1416917075136,3.10165812778163
Clu_Lrp2,Clu,15.4599,0.337928,3.6208831856892,Lrp2,0.5162717,0.0573732,0.520043626513603,3.1008395591756
Ccl5_Ccr3,Ccl5,1.86328,45.570875,-4.02368732516479,Ccr3,0,0.901752,-0.927329122277334,3.09635820288746
Hmgb1_Tlr4,Hmgb1,346.48627,184.0031977,0.909405767372353,Tlr4,8.651088,42.819476,-2.18280873587917,3.09221450325152
Adam10_Tspan5,Adam10,70.720982,95.135081,-0.42266774449423,Tspan5,50.94184,7.16998,2.66849266950113,3.09116041399536
Col18a1_Itgb5,Col18a1,70.703914,7.665799,3.04864719209444,Itgb5,277.99026,284.391238,-0.0327262861612834,3.08137347825572
Angptl3_Itgav,Angptl3,0,2.9631385,-1.98664338612287,Itgav,80.8256866,37.33793514,1.09378116664574,3.08042455276861
Slit2_Robo1,Slit2,129.189386,0.216853706,6.7413122908032,Robo1,11.8394,0.0126853,3.66431996527301,3.07699232553019
Jag2_Notch1,Jag2,0.0732135,6.872127,-2.87481638812634,Notch1,9.7253015,8.3703489,0.194843532050063,3.0696599201764
Bmp6_Bmpr1a,Bmp6,2.68401,0,1.88127697753425,Bmpr1a,59.336454,0.9562711,4.94685169325276,3.06557471571851
Wnt8a_Fzd4,Wnt8a,0.0566421,0,0.0794867977316847,Fzd4,9.97261,0.243273,3.1416917075136,3.06220490978192
Calm1_Fas,Calm1,566.16436,1049.932586,-0.889831344816797,Fas,29.00344,5.719673,2.15866498643126,3.04849633124806
Ntf3_Ngfr,Ntf3,7.776009,0,3.13356500525896,Ngfr,0.247788,0.170996,0.0916366924342372,3.04192831282472
Mdk_Lrp1,Mdk,30.7029,6.318154,2.11506313534708,Lrp1,186.5028755,355.3835891,-0.926518183957013,3.04158131930409
Efnb3_Epha4,Efnb3,0.32865,0.123749,0.241641280397612,Epha4,8.83716874,0.0152459,3.27641394860857,3.03477266821096
Lama1_Itga1,Lama1,0.145359,0,0.195799865869727,Itga1,9.5804,0.128896,3.22840968217491,3.03260981630518
Wnt5a_Fzd7,Wnt5a,41.001978,0.0937953,5.26304259723112,Fzd7,51.8034,10.2256,2.23383826940184,3.02920432782928
Spp1_Itgb1,Spp1,3031.13706,9998.07862,-1.72146019340544,Itgb1,895.6289,362.4687,1.30267986861941,3.02414006202485
Tnf_Rhbdf2,Tnf,0,59.0749,-5.90869043675063,Rhbdf2,5.407221,46.49834,-2.89010643577673,3.0185840009739
Pgf_Egfr,Pgf,2.01896,0.259885,1.2607595886834,Egfr,22.204066,0.1973763,4.27642910285481,3.01566951417141
Cxcl17_Gpr35,Cxcl17,0.293994,0,0.371830927847952,Gpr35,1.289162,13.263503,-2.63943687080284,3.01126779865079
Efna2_Epha3,Efna2,3.19751,0.661841,1.33675140624811,Epha3,19.252,0,4.33999248424772,3.00324107799961
Tln1_Itgal,Tln1,134.506901,225.624598,-0.741938134827783,Itgal,0.072361949,13.2910357,-3.73624663643041,2.99430850160263
Apoe_Trem2,Apoe,43.134594,3367.729969,-6.25415105293177,Trem2,1.405002,1452.3459,-9.23912429982758,2.98497324689581
Icam1_Spn,Icam1,22.331091,49.071948,-1.10174881146749,Spn,0.126156,17.943238,-4.0722043594792,2.97045554801171
Ntn1_Unc5c,Ntn1,4.69228,1.177101,1.38659829041349,Unc5c,19.814312,0.0198119,4.35120088932915,2.96460259891566
Gng2_Kcnj6,Gng2,29.28417,235.18321,-2.96327063178639,Kcnj6,0,0,0,2.96327063178639
Ucn3_Il10rb,Ucn3,0,0,0,Il10rb,34.183564,271.96111,-2.95572188208374,2.95572188208374
Mfge8_Itgb5,Mfge8,535.23765,69.925389,2.91849845323329,Itgb5,277.99026,284.391238,-0.0327262861612834,2.95122473939457
Bmp8a_Tgfbr1,Bmp8a,0.531333,0,0.614788041955674,Tgfbr1,12.356618,65.822082,-2.32277018154897,2.93755822350464
Nlgn2_Nrxn1,Nlgn2,21.70364,1.974889,2.93201587437212,Nrxn1,0,0,0,2.93201587437212
Nlgn2_Nrxn3,Nlgn2,21.70364,1.974889,2.93201587437212,Nrxn3,0,0,0,2.93201587437212
Selenop_Lrp8,Selenop,56.13606,517.145498,-3.18088381205001,Lrp8,16.476,19.7702267,-0.249141951902184,2.93174186014783
Pla2g5_Pla2r1,Pla2g5,0,1.79642,-1.48358105828553,Pla2r1,2.97498,0.462876,1.44214011624719,2.92572117453272
Adam15_Itgb1,Adam15,124.073312,382.846721,-1.61775634224098,Itgb1,895.6289,362.4687,1.30267986861941,2.92043621086039
Col2a1_Mag,Col2a1,6.10787,0,2.82941729531279,Mag,1.243301254,1.361128788,-0.0738533620122486,2.90327065732504
Pgf_Nrp2,Pgf,2.01896,0.259885,1.2607595886834,Nrp2,48.5063956,152.88649,-1.63617975987577,2.89693934855917
Dkk2_Lrp6,Dkk2,13.3741,0.0805971,3.73357100754154,Lrp6,24.0263631,12.887054,0.849708071428683,2.88386293611286
Spp1_Itga9,Spp1,3031.13706,9998.07862,-1.72146019340544,Itga9,9.774746,3.823093,1.15962332627779,2.88108351968323
Tgfb1_Tgfbr2,Tgfb1,36.516978,151.896501,-2.02693986306912,Tgfbr2,97.764,53.7866,0.85016219340759,2.87710205647671
Pcsk9_Aplp2,Pcsk9,7.6364,0.0278454,3.07080678158685,Aplp2,232.883093,203.359599,0.194677565599418,2.87612921598743
Fgf2_Itgb3,Fgf2,31.060248,1.6458923,3.59895934181783,Itgb3,5.4329,2.88614,0.727131386417767,2.87182795540006
Lgals9_Havcr2,Lgals9,48.222767,374.00483,-2.92951151280647,Havcr2,0.919572,105.114,-5.78868652418098,2.85917501137451
Prl2c2_Prlr,Prl2c2,7.66146,0,3.11461023017427,Prlr,0.2316863,0.028572,0.259992074695319,2.85461815547895
Sema3f_Plxna3,Sema3f,123.9195547,0.5172622,6.36338510040404,Plxna3,16.0587,0.498282,3.50912661460224,2.8542584858018
Adam17_Itgb1,Adam17,33.220843,98.554446,-1.54061044690033,Itgb1,895.6289,362.4687,1.30267986861941,2.84329031551974
Tnfsf13b_Tnfrsf13c,Tnfsf13b,0.2185845,7.3083208,-2.76935062747457,Tnfrsf13c,0.0515048,0,0.0724554358237489,2.84180606329832
Dll1_Notch3,Dll1,0.3668435,0.0273601,0.411906118242816,Notch3,8.53166,0.0119134,3.23564166182283,2.82373554358001
Nlgn2_Nrxn2,Nlgn2,21.70364,1.974889,2.93201587437212,Nrxn2,0.0810982,0,0.112497574153511,2.81951830021861
Nlgn2_Nrxn2,Nlgn2,21.70364,1.974889,2.93201587437212,Nrxn2,0.0810982,0,0.112497574153511,2.81951830021861
Col2a1_Itga2,Col2a1,6.10787,0,2.82941729531279,Itga2,0.312379,0.300432,0.0131934516309132,2.81622384368188
Spp1_Itgav,Spp1,3031.13706,9998.07862,-1.72146019340544,Itgav,80.8256866,37.33793514,1.09378116664574,2.81524136005118
Cxcl2_Ackr1,Cxcl2,0.355905,8.522865,-2.81213957945396,Ackr1,0,0,0,2.81213957945396
Nppb_Npr3,Nppb,6.68184,0.733265,2.14795966930058,Npr3,30.9066,0.0277476,4.9562969737138,2.80833730441322
Hsp90b1_Tlr4,Hsp90b1,862.916371,559.25092,0.624818550284877,Tlr4,8.651088,42.819476,-2.18280873587917,2.80762728616405
Il15_Il2rb,Il15,1.39267,15.731493,-2.80587284958506,Il2rb,0,0,0,2.80587284958506
Ccl3_Ccr5,Ccl3,0.145584,204.819,-7.48914911107629,Ccr5,0.8694753,47.187826,-4.68796340000496,2.80118571107133
Fgf1_Fgfr3,Fgf1,0.0787653,0.0980285,-0.0255344797379725,Fgfr3,5.835178274,0,2.77297896645776,2.79851344619573
Wnt3a_Apcdd1,Wnt3a,0,0,0,Apcdd1,5.94994,0,2.79700052286117,2.79700052286117
Il1rn_Il1r1,Il1rn,279.168542,87.69661,1.65934410494658,Il1r1,28.1763,0.3314853,4.45368853315243,2.79434442820585
Edn3_Ednrb,Edn3,0,0.159036,-0.212925377573784,Ednrb,7.82792,0.487247,2.56942928758849,2.78235466516227
Adam15_Itga9,Adam15,124.073312,382.846721,-1.61775634224098,Itga9,9.774746,3.823093,1.15962332627779,2.77737966851877
Fgf6_Fgfr3,Fgf6,0.0201244,0.0208451,-0.0010188788800466,Fgfr3,5.835178274,0,2.77297896645776,2.77399784533781
Edn3_Ednra,Edn3,0,0.159036,-0.212925377573784,Ednra,5.5370438,0.108059,2.56060366211216,2.77352903968594
Fgf15_Fgfr3,Fgf15,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf17_Fgfr3,Fgf17,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf20_Fgfr3,Fgf20,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf21_Fgfr3,Fgf21,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf23_Fgfr3,Fgf23,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf3_Fgfr3,Fgf3,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf4_Fgfr3,Fgf4,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Fgf8_Fgfr3,Fgf8,0,0,0,Fgfr3,5.835178274,0,2.77297896645776,2.77297896645776
Tnfsf13b_Tnfrsf17,Tnfsf13b,0.2185845,7.3083208,-2.76935062747457,Tnfrsf17,0,0,0,2.76935062747457
L1cam_Itgb1,L1cam,7.661738,22.893419,-1.46388486969395,Itgb1,895.6289,362.4687,1.30267986861941,2.76656473831336
Ccl27a_Ccr10,Ccl27a,12.39538644,2.6092132,1.89197992934208,Ccr10,0,0.830726,-0.872415882876718,2.7643958122188
Sema6b_Plxna4,Sema6b,1.05448,8.17797,-2.15940180483294,Plxna4,0.670653,0.103509,0.59831371611585,2.75771552094879
Fgf11_Fgfr3,Fgf11,0.471614,0.454713,0.0166647541447135,Fgfr3,5.835178274,0,2.77297896645776,2.75631421231305
Cxcl1_Cxcr1,Cxcl1,7.950287,0.578382,2.50348753594012,Cxcr1,0,0.191001,-0.252174624532367,2.75566216047249
Igfbp5_Cav1,Igfbp5,45.5376,0.0321033,5.49473753319644,Cav1,1372.73571,3.523772,8.2463625398527,2.75162500665626
Mmp9_Tlr9,Mmp9,1.135303,1.165329,-0.0201454414932565,Tlr9,0.0272353,5.97925,-2.7643053254125,2.74415988391924
Cx3cl1_Itgav,Cx3cl1,23.458544,0.711635,3.83689153366835,Itgav,80.8256866,37.33793514,1.09378116664574,2.74311036702261
Gas6_Axl,Gas6,304.477,451.273,-0.566130111256372,Axl,294.2961,64.641154,2.16948979541234,2.73561990666871
Cxcl1_Cxcr2,Cxcl1,7.950287,0.578382,2.50348753594012,Cxcr2,0.337303,0.563081,-0.225066160071274,2.72855369601139
Angptl3_Itgb3,Angptl3,0,2.9631385,-1.98664338612287,Itgb3,5.4329,2.88614,0.727131386417767,2.71377477254064
Fgf7_Fgfr3,Fgf7,45.85536,0.0456106,5.48579651691906,Fgfr3,5.835178274,0,2.77297896645776,2.7128175504613
Adam15_Itgav,Adam15,124.073312,382.846721,-1.61775634224098,Itgav,80.8256866,37.33793514,1.09378116664574,2.71153750888672
F2_Itga2b,F2,0,0.411671801,-0.497404716012541,Itga2b,4.694157,0.2288549,2.21216769571672,2.70957241172926
Calm3_Mylk,Calm3,242.03877,235.1302,0.0416039059739965,Mylk,7.8490724,0.318616,2.74650174112265,2.70489783514865
Wnt11_Musk,Wnt11,5.70331,0,2.74487365398806,Musk,0.028562168,0,0.0406289953745218,2.70424465861354
Adamts3_Ccbe1,Adamts3,1.694065,0,1.42978465928069,Ccbe1,19.847486,0.1893461,4.13163291355375,2.70184825427306
Hc_C5ar2,Hc,0.1770777,0.2139275,-0.0444727041992031,C5ar2,0.168565028,6.77563,-2.73422155148607,2.68974884728687
Tgfa_Egfr,Tgfa,2.249067,0.0690226,1.60373314111031,Egfr,22.204066,0.1973763,4.27642910285481,2.6726959617445
